Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
316140,KR7316140003,우리금융지주,KOSPI,,15860,2,-240,-1.49,16010,16190,15860,1733226,27731117990,11777501205860,742591501,STK
000100,KR7000100008,유한양행,KOSPI,,146100,2,-5200,-3.44,151100,154000,145400,3078762,459594430300,11718544250400,80209064,STK
034020,KR7034020008,두산에너빌리티,KOSPI,,18050,2,-400,-2.17,18470,18520,18050,2136062,38897136720,11562128685300,640561146,STK
267260,KR7267260008,HD현대일렉트릭,KOSPI,,319500,2,-15500,-4.63,333000,333500,317000,394690,126658582000,11517059632500,36047135,STK
402340,KR7402340004,SK스퀘어,KOSPI,,85200,2,-300,-0.35,83800,86500,83700,479175,40811086200,11480696592000,134749960,STK
096770,KR7096770003,SK이노베이션,KOSPI,,118700,2,-1900,-1.58,120700,121200,118200,291803,34774475600,11363814533000,95735590,STK
028300,KR7028300002,HLB,KOSDAQ,중견기업부,86000,2,-2400,-2.71,87600,88300,86000,784606,68009637800,11256141304000,130885364,KSQ
024110,KR7024110009,기업은행,KOSPI,,14110,1,10,0.07,14090,14270,14090,1163961,16518020780,11251679011590,797425869,STK
034730,KR7034730002,SK,KOSPI,,155000,2,-1300,-0.83,156300,157600,154300,75999,11859621600,11237918965000,72502703,STK
042700,KR7042700005,한미반도체,KOSPI,,113000,2,-1200,-1.05,114200,118000,112900,1246923,143503187000,10960280642000,96993634,STK
009150,KR7009150004,삼성전기,KOSPI,,139000,2,-1100,-0.79,140400,140500,138700,197385,27519307200,10382423744000,74693696,STK
323410,KR7323410001,카카오뱅크,KOSPI,,21650,2,-700,-3.13,22400,22450,21650,479897,10524179650,10326262741050,476963637,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,58500,1,2000,3.54,56700,59400,56400,1560977,91148615900,10291483098000,175922788,STK
030200,KR7030200000,KT,KOSPI,,40300,2,-1200,-2.89,41500,41500,40100,944997,38236134800,10156473905500,252021685,STK
042660,KR7042660001,한화오션,KOSPI,,30550,2,-1450,-4.53,32000,32050,30400,1583927,48683961250,9360929186700,306413394,STK
086280,KR7086280005,현대글로비스,KOSPI,,123900,2,-600,-0.48,123300,125200,122200,154588,19177575400,9292500000000,75000000,STK
450080,KR7450080007,에코프로머티,KOSPI,,130600,1,2800,2.19,128000,131900,125900,911356,117834442300,9020620098800,69070598,STK
010140,KR7010140002,삼성중공업,KOSPI,,10180,2,-680,-6.26,10820,10870,10160,9129264,94205814750,8958400000000,880000000,STK
090430,KR7090430000,아모레퍼시픽,KOSPI,,152200,1,5400,3.68,149000,158000,148900,674934,103622064900,8902597919800,58492759,STK
003490,KR7003490000,대한항공,KOSPI,,22950,1,250,1.1,23100,23350,22850,2104593,48652917400,8450664169950,368220661,STK
005830,KR7005830005,DB손해보험,KOSPI,,114600,1,2700,2.41,111900,116600,111600,176001,20292209600,8113680000000,70800000,STK
326030,KR7326030004,SK바이오팜,KOSPI,,103400,2,-4500,-4.17,108100,108200,103200,267835,27942021300,8097590050000,78313250,STK
352820,KR7352820005,하이브,KOSPI,,172900,1,3000,1.77,169900,174000,167500,205833,35338846500,7201647571300,41652097,STK
010950,KR7010950004,S-Oil,KOSPI,,61100,2,-1100,-1.77,61700,61800,60800,236494,14456942200,6878808591200,112582792,STK
005387,KR7005382007,현대차2우B,KOSPI,,181200,2,-5300,-2.84,184800,184900,180700,132926,24217650200,6479601649200,35759391,STK
267250,KR7267250009,HD현대,KOSPI,,77100,2,-5700,-6.88,82700,82800,77100,305634,24113067300,6090366853500,78993085,STK
051900,KR7051900009,LG생활건강,KOSPI,,383500,1,19500,5.36,367500,391500,367000,154063,58837893000,5989578549500,15618197,STK
180640,KR7180640005,한진칼,KOSPI,,88500,2,-2400,-2.64,91900,92000,87300,61982,5493263500,5908461691500,66762279,STK
064350,KR7064350002,현대로템,KOSPI,,54000,2,-1100,-2.0,55200,55400,53500,1187150,64262144300,5893683822000,109142293,STK
011790,KR7011790003,SKC,KOSPI,,151500,1,4600,3.13,145900,152000,144500,417608,62468836100,5737047147000,37868298,STK
034220,KR7034220004,LG디스플레이,KOSPI,,11440,2,-280,-2.39,11860,11870,11360,2724256,31381173370,5720000000000,500000000,STK
251270,KR7251270005,넷마블,KOSPI,,61500,1,600,0.99,61000,62300,59300,121665,7465839900,5286140373000,85953502,STK
011070,KR7011070000,LG이노텍,KOSPI,,222500,2,-7000,-3.05,229000,229000,222000,213713,47769969000,5265931307500,23667107,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,42350,2,-700,-1.63,43650,43650,42350,99492,4240636200,5246109172150,123875069,STK
047810,KR7047810007,한국항공우주,KOSPI,,53000,2,-200,-0.38,53200,53500,52300,463930,24474257500,5166180671000,97475107,STK
006800,KR7006800007,미래에셋증권,KOSPI,,8670,1,20,0.23,8700,8780,8640,446266,3885643040,5161393257360,595316408,STK
088980,KR7088980008,맥쿼리인프라,KOSPI,,11810,1,10,0.08,11800,11870,11780,598143,7069310500,5146577802550,435781355,STK
021240,KR7021240007,코웨이,KOSPI,,68500,1,500,0.74,69400,69400,66600,140316,9576955200,5055273901500,73799619,STK
022100,KR7022100002,포스코DX,KOSPI,,31650,2,-800,-2.47,32700,32750,31650,866421,27835255500,4811899172850,152034729,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,160200,2,-7200,-4.3,168100,169000,160200,355087,57803492200,4806000000000,30000000,STK
443060,KR7443060009,HD현대마린솔루션,KOSPI,,106300,2,-4000,-3.63,110800,110900,105800,116947,12529294200,4725035000000,44450000,STK
029780,KR7029780004,삼성카드,KOSPI,,40600,2,-600,-1.46,41250,41300,40500,47568,1940213700,4703870974600,115858891,STK
079550,KR7079550000,LIG넥스원,KOSPI,,210500,2,-5500,-2.55,215500,217500,208000,198984,42090767500,4631000000000,22000000,STK
097950,KR7097950000,CJ제일제당,KOSPI,,307000,2,-5500,-1.76,312500,312500,306500,56158,17300695000,4621635102000,15054186,STK
009830,KR7009830001,한화솔루션,KOSPI,,26100,1,350,1.36,25950,27150,25950,1559940,41314995350,4486395189600,171892536,STK
005940,KR7005940002,NH투자증권,KOSPI,,13670,1,20,0.15,13600,13780,13570,396319,5432656110,4476819727330,327492299,STK
028050,KR7028050003,삼성E&A,KOSPI,,22350,2,-2000,-8.21,24300,24350,22350,3558915,81252508100,4380600000000,196000000,STK
307950,KR7307950006,현대오토에버,KOSPI,,159700,2,-2200,-1.36,162400,162400,159400,45187,7268875000,4379609925400,27423982,STK
011780,KR7011780004,금호석유,KOSPI,,158100,1,4200,2.73,153900,161600,152800,275173,43809392500,4375050549900,27672679,STK
011170,KR7011170008,롯데케미칼,KOSPI,,101600,1,10200,11.16,91900,102300,91600,678301,67285946500,4345982570400,42775419,STK
302440,KR7302440003,SK바이오사이언스,KOSPI,,56100,2,-100,-0.18,56200,56500,55200,68269,3831359600,4310036775000,76827750,STK
032640,KR7032640005,LG유플러스,KOSPI,,9870,2,-50,-0.5,9910,9940,9860,720951,7136004290,4309354133070,436611361,STK
454910,KR7454910001,두산로보틱스,KOSPI,,66300,2,-1500,-2.21,67700,67700,66200,164025,10947419600,4297564674000,64819980,STK
036460,KR7036460004,한국가스공사,KOSPI,,46350,2,-850,-1.8,46850,47500,46250,1361512,63789190200,4278707550000,92313000,STK
005070,KR7005070008,코스모신소재,KOSPI,,130300,2,-2100,-1.59,132600,132800,129000,171009,22379536500,4236151506800,32510756,STK
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,203500,2,-1500,-0.73,205500,207000,200000,150220,30466960500,4230138830500,20786923,KSQ
036570,KR7036570000,엔씨소프트,KOSPI,,191900,2,-14100,-6.84,206000,207500,190800,211050,41023151900,4212976821800,21954022,STK
005385,KR7005381009,현대차우,KOSPI,,176400,2,-4600,-2.54,179800,179800,176000,72678,12909648900,4211018683200,23871988,STK
071050,KR7071050009,한국금융지주,KOSPI,,75200,2,-400,-0.53,75600,76100,74800,91290,6895094300,4190594598400,55725992,STK
241560,KR7241560002,두산밥캣,KOSPI,,41600,2,-600,-1.42,42250,42250,41450,265112,11059553000,4170365305600,100249166,STK
066970,KR7066970005,엘앤에프,KOSPI,,112800,2,-1400,-1.23,112900,115000,111200,333019,37709753600,4094226926400,36296338,STK
006260,KR7006260004,LS,KOSPI,,126700,1,2200,1.77,130000,130500,126700,429776,55343489200,4079740000000,32200000,STK
003230,KR7003230000,삼양식품,KOSPI,,538000,2,-10000,-1.82,547000,548000,534000,53720,29021045000,4052762070000,7533015,STK
128940,KR7128940004,한미약품,KOSPI,,313500,2,-24500,-7.25,331500,333000,311500,160904,51115247500,4016245678500,12810991,STK
078930,KR7078930005,GS,KOSPI,,42850,2,-500,-1.15,43450,43450,42600,250188,10734178600,3981423947300,92915378,STK
016360,KR7016360000,삼성증권,KOSPI,,44450,1,400,0.91,44150,45000,44100,289278,12909081400,3969385000000,89300000,STK
010620,KR7010620003,HD현대미포,KOSPI,,98900,2,-6300,-5.99,105200,105500,97200,415017,41342337300,3950278536100,39942149,STK
271560,KR7271560005,오리온,KOSPI,,99600,1,3900,4.08,96200,99900,96000,579853,57286938000,3937798747200,39536132,STK
004020,KR7004020004,현대제철,KOSPI,,27950,1,750,2.76,27450,28500,27050,956433,26865556450,3729809690750,133445785,STK
035250,KR7035250000,강원랜드,KOSPI,,17100,1,100,0.59,17010,17200,16930,759460,12973389550,3658382550000,213940500,STK
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,56000,1,1700,3.13,54300,56200,54000,213651,11891973600,3583973064000,63999519,KSQ
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,97800,2,-5200,-5.05,102100,102500,97200,685338,67944258500,3576286634400,36567348,KSQ
001040,KR7001040005,CJ,KOSPI,,120900,1,2900,2.46,118000,121900,116700,129210,15565158900,3527499058200,29176998,STK
039490,KR7039490008,키움증권,KOSPI,,136200,1,1600,1.19,134600,137700,132100,65516,8932266900,3476737357200,25526706,STK
000720,KR7000720003,현대건설,KOSPI,,30750,2,-450,-1.44,31200,31200,30600,310650,9557962150,3424189773750,111355765,STK
272210,KR7272210006,한화시스템,KOSPI,,18120,2,-390,-2.11,18580,18810,18020,1361446,24819390570,3423219328680,188919389,STK
377300,KR7377300009,카카오페이,KOSPI,,24900,2,-500,-1.97,25400,25450,24900,175931,4418255250,3351663080700,134604943,STK
298040,KR7298040007,효성중공업,KOSPI,,355000,2,-2500,-0.7,367000,367000,353500,53573,19159450500,3310214540000,9324548,STK
001570,KR7001570001,금양,KOSPI,,56500,2,-700,-1.22,56200,56900,55300,545194,30323998300,3279827090500,58050037,STK
462870,KR7462870007,시프트업,KOSPI,,56100,2,-1800,-3.11,57900,57900,56000,137166,7753083900,3272577792000,58334720,STK
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,136600,2,-4000,-2.84,142200,144800,136600,263544,36786484900,3204290675200,23457472,KSQ
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,245000,2,-4500,-1.8,247000,250000,244500,37366,9204122000,3087988085000,12604033,KSQ
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,199000,2,-2000,-1.0,202000,204500,198300,65563,13192691878,3033231630000,15242370,KSQ
175330,KR7175330000,JB금융지주,KOSPI,,15510,2,-110,-0.7,15520,15800,15420,364236,5677364420,3025740400980,195083198,STK
001450,KR7001450006,현대해상,KOSPI,,33650,1,300,0.9,33350,34100,33250,481626,16257722500,3008310000000,89400000,STK
112610,KR7112610001,씨에스윈드,KOSPI,,69900,2,-1800,-2.51,71400,72300,69200,328902,23077067600,2947781069700,42171403,STK
138930,KR7138930003,BNK금융지주,KOSPI,,9190,2,-100,-1.08,9340,9440,9190,826305,7672907270,2944813521130,320436727,STK
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,69700,2,-1100,-1.55,70200,70700,69600,74971,5239848500,2899546973900,41600387,KSQ
000150,KR7000150003,두산,KOSPI,,169000,2,-3600,-2.09,173800,177500,168700,102208,17520593600,2792528115000,16523835,STK
002380,KR7002380004,KCC,KOSPI,,308500,1,1000,0.33,306500,319500,304000,39635,12359917000,2741476303500,8886471,STK
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,43850,2,-850,-1.9,44700,46350,43800,1256696,56495915650,2669291310900,60873234,KSQ
383220,KR7383220001,F&F,KOSPI,,69200,1,3700,5.65,65700,71900,65700,643146,44900667100,2650849590000,38307075,STK
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,136100,2,-1000,-0.73,137600,137900,136100,52547,7195125100,2640320673800,19399858,KSQ
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,중견기업부,31650,2,-400,-1.25,32100,32400,31450,442014,14065556000,2624865657600,82934144,KSQ
081660,KR7081660003,휠라홀딩스,KOSPI,,43650,3,0,0.0,44200,44400,43200,249142,10884784200,2623183372350,60095839,STK
361610,KR7361610009,SK아이이테크놀로지,KOSPI,,36350,1,900,2.54,35500,37150,35050,460773,16820285950,2591667469200,71297592,STK
004990,KR7004990008,롯데지주,KOSPI,,24700,1,150,0.61,24650,24900,24400,83640,2072562500,2591258153900,104909237,STK
052690,KR7052690005,한전기술,KOSPI,,67300,2,-2100,-3.03,69700,69800,67200,154015,10454794300,2572206000000,38220000,STK
088350,KR7088350004,한화생명,KOSPI,,2905,2,-5,-0.17,2920,2945,2900,1228615,3594981890,2523079650000,868530000,STK
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,39000,1,850,2.23,38000,40100,37900,340070,13382214250,2505666345000,64247855,KSQ
007660,KR7007660004,이수페타시스,KOSPI,,37900,2,-1800,-4.53,39350,40000,37900,1525459,59160961200,2397039280100,63246419,STK
004370,KR7004370003,농심,KOSPI,,393000,1,3000,0.77,388500,401000,386000,29167,11552146500,2390478306000,6082642,STK
002790,KR7002790004,아모레G,KOSPI,,28150,1,500,1.81,27800,28850,27500,212747,6020934550,2321197767000,82458180,STK
001440,KR7001440007,대한전선,KOSPI,,12260,2,-130,-1.05,12600,12620,12240,1407495,17434135840,2285843898000,186447300,STK
007070,KR7007070006,GS리테일,KOSPI,,21750,2,-150,-0.68,21950,22050,21650,124611,2722320750,2277614803500,104717922,STK
012750,KR7012750006,에스원,KOSPI,,59400,2,-1200,-1.98,61000,61100,59400,23052,1381781000,2257151173200,37999178,STK
000120,KR7000120006,CJ대한통운,KOSPI,,97600,1,400,0.41,97900,99000,96500,54008,5292559500,2226484774400,22812344,STK
000880,KR7000880005,한화,KOSPI,,29550,2,-250,-0.84,29900,29950,29350,112691,3330974000,2215030619250,74958735,STK
018880,KR7018880005,한온시스템,KOSPI,,4130,2,-50,-1.2,4170,4195,4120,990209,4116742095,2204594000000,533800000,STK
008930,KR7008930000,한미사이언스,KOSPI,,31950,2,-1750,-5.19,33300,33450,31650,285259,9187140250,2185110022500,68391550,STK
028670,KR7028670008,팬오션,KOSPI,,4015,1,165,4.29,3850,4055,3810,8368821,33417256475,2146296590680,534569512,STK
030000,KR7030000004,제일기획,KOSPI,,18490,1,80,0.43,18410,18610,18350,268105,4965171650,2127112250250,115041225,STK
282330,KR7282330000,BGF리테일,KOSPI,,116700,2,-3500,-2.91,120200,120200,116300,35062,4122787600,2017031830200,17283906,STK
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,192500,2,-3600,-1.84,194500,199800,192400,106205,20715116600,2014349260000,10464152,KSQ
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,100100,2,-3900,-3.75,103200,103200,99500,391979,39429703100,2008318312000,20063120,KSQ
020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,43200,1,900,2.13,42500,43700,41850,297891,12840445150,1991988072000,46110835,STK
009420,KR7009420001,한올바이오파마,KOSPI,,37500,2,-450,-1.19,37900,37950,37200,355679,13338304350,1959023925000,52240638,STK
278470,KR7278470000,에이피알,KOSPI,,255000,2,-11000,-4.14,265000,268500,255000,122259,31735908000,1943145390000,7620178,STK
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,157400,2,-2900,-1.81,159500,164500,157400,78517,12577996400,1939097170000,12319550,KSQ
026960,KR7026960005,동서,KOSPI,,19240,2,-250,-1.28,19420,19590,19240,78208,1515417420,1918228000000,99700000,STK
008770,KR7008770000,호텔신라,KOSPI,,48850,1,1200,2.52,47950,49450,47900,303742,14855845950,1917270710850,39248121,STK
051600,KR7051600005,한전KPS,KOSPI,,42050,2,-750,-1.75,42950,42950,41950,138423,5843024500,1892250000000,45000000,STK
051915,KR7051911006,LG화학우,KOSPI,,239500,2,-2000,-0.83,242000,243500,237000,20741,4991624500,1841467600000,7688800,STK
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,51000,1,1200,2.41,49950,53000,49400,874421,45079836700,1812157092000,35532492,KSQ
111770,KR7111770004,영원무역,KOSPI,,40700,2,-100,-0.25,40700,41300,40200,66664,2732448100,1803476747600,44311468,STK
000990,KR7000990002,DB하이텍,KOSPI,,40600,2,-300,-0.73,40350,40950,40350,192292,7801392850,1802582672800,44398588,STK
161890,KR7161890009,한국콜마,KOSPI,,76000,1,1300,1.74,75600,77300,75000,441421,33685468900,1793985852000,23605077,STK
489790,KR7489790006,한화인더스트리얼솔루션즈,KOSPI,,35400,2,-7300,-17.1,42700,53900,32300,15198884,658645811700,1787289006000,50488390,STK
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,114400,2,-1200,-1.04,115900,117800,114000,165429,19031959000,1770979839200,15480593,KSQ
023530,KR7023530009,롯데쇼핑,KOSPI,,62600,1,400,0.64,62500,63400,62200,68728,4318465400,1770876063000,28288755,STK
006280,KR7006280002,녹십자,KOSPI,,151200,2,-2400,-1.56,154600,155000,150700,44545,6778652200,1767004545600,11686538,STK
357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,226000,2,-4500,-1.95,228000,230500,225000,20910,4742813000,1757955916000,7778566,KSQ
007310,KR7007310006,오뚜기,KOSPI,,435500,1,4500,1.04,433000,443000,429500,6458,2829762500,1745409965000,4007830,STK
103140,KR7103140000,풍산,KOSPI,,61900,1,3300,5.63,60400,62900,59500,982824,60703160700,1734702808200,28024278,STK
017800,KR7017800004,현대엘리베이,KOSPI,,44150,1,400,0.91,43600,45200,43450,87589,3893724450,1725928797750,39092385,STK
139480,KR7139480008,이마트,KOSPI,,61600,1,800,1.32,60900,62200,60500,152591,9382525300,1717150450400,27875819,STK
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,94000,2,-3500,-3.59,97000,97900,94000,120563,11531303900,1700820020000,18093830,KSQ
204320,KR7204320006,HL만도,KOSPI,,35800,2,-500,-1.38,36300,36850,35700,177191,6422036050,1681064896000,46957120,STK
012510,KR7012510004,더존비즈온,KOSPI,,54400,2,-100,-0.18,54300,55200,53800,75539,4121761500,1652823449600,30382784,STK
192820,KR7192820009,코스맥스,KOSPI,,144000,1,14100,10.85,135400,146000,133600,654015,92304293100,1634329296000,11349509,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,17010,2,-340,-1.96,17440,17440,17000,104874,1800426290,1614848432400,94935240,STK
005850,KR7005850003,에스엘,KOSPI,,34650,2,-50,-0.14,34700,35300,34400,104859,3663965950,1609441218000,46448520,STK
047040,KR7047040001,대우건설,KOSPI,,3865,2,-65,-1.65,3920,3945,3860,1375070,5338373705,1606381495870,415622638,STK
004170,KR7004170007,신세계,KOSPI,,162300,1,2300,1.44,160900,164600,160000,64429,10518077300,1597872876300,9845181,STK
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,72800,1,1200,1.68,71000,73300,70600,71390,5172397000,1596442411200,21929154,KSQ
069620,KR7069620003,대웅제약,KOSPI,,137000,2,-6300,-4.4,143200,143900,136300,44956,6246366600,1587360775000,11586575,STK
018670,KR7018670000,SK가스,KOSPI,,171900,2,-1000,-0.58,173000,173900,170400,4933,849594800,1586678943600,9230244,STK
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,67800,1,1700,2.57,66500,69200,65200,169614,11506743300,1583375910600,23353627,KSQ
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,52300,2,-1100,-2.06,53700,53800,51200,440047,22991890700,1579893044000,30208280,STK
006360,KR7006360002,GS건설,KOSPI,,18210,2,-300,-1.62,18510,18600,18020,484236,8836340620,1558438932900,85581490,STK
178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,27500,1,100,0.36,27200,27850,26750,236549,6488610300,1543308112500,56120295,KSQ
014680,KR7014680003,한솔케미칼,KOSPI,,135800,1,300,0.22,135500,138000,134000,64430,8759570600,1539319481000,11335195,STK
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,29700,3,0,0.0,29750,30100,29200,273570,8116590450,1527010471800,51414494,KSQ
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,30800,2,-750,-2.38,31400,31650,30800,181238,5641462150,1511784150800,49083901,KSQ
185750,KR7185750007,종근당,KOSPI,,114400,2,-2100,-1.8,117400,117600,114400,27979,3226058800,1507153648000,13174420,STK
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,17910,1,160,0.9,17600,17920,17500,162881,2900702430,1480565826720,82666992,KSQ
294870,KR7294870001,HDC현대산업개발,KOSPI,,22400,2,-250,-1.1,22650,23100,22300,475573,10746531000,1476324192000,65907330,STK
042670,KR7042670000,HD현대인프라코어,KOSPI,,7590,1,150,2.02,7490,7730,7420,1724335,13089012360,1462258030530,192655867,STK
062040,KR7062040001,산일전기,KOSPI,,47850,2,-1300,-2.64,49650,49750,47000,384140,18476335450,1456802820000,30445200,STK
